1947-04-01 -1.06819084832175
1947-07-01 -0.826839286677838
1947-10-01 6.20840182769626
1948-01-01 5.97221510690957
1948-04-01 6.54872967843652
1948-07-01 2.2850497876437
1948-10-01 0.446717025775811
1949-01-01 -5.55013298800695
1949-04-01 -1.3667185678937
1949-07-01 4.10848989268473
1949-10-01 -3.37126710958024
1950-01-01 15.4194280737332
1950-04-01 12.0170096788669
1950-07-01 15.166366046579
1950-10-01 7.58664829310831
1951-01-01 5.39609442010907
1951-04-01 6.87157956875097
1951-07-01 8.16012726546234
1951-10-01 0.879993727893691
1952-01-01 4.25151997010751
1952-04-01 0.860619232111048
1952-07-01 2.87711279290974
1952-10-01 12.9256816442794
1953-01-01 7.36715425250516
1953-04-01 3.08004898150394
1953-07-01 -2.25713050874106
1953-10-01 -6.10221542408524
1954-01-01 -1.91663502215782
1954-04-01 0.43572742530138
1954-07-01 4.49213792051921
1954-10-01 7.75114458273798
1955-01-01 11.2648733329287
1955-04-01 6.45633000478369
1955-07-01 5.36576074431458
1955-10-01 2.39412020279204
1956-01-01 -1.55664795754156
1956-04-01 3.29175138065452
1956-07-01 -0.359492224378499
1956-10-01 6.53012172914487
1957-01-01 2.55340074948052
1957-04-01 -0.877367954530683
1957-07-01 3.90045256487426
1957-10-01 -4.15990957041501
1958-01-01 -10.5205367346532
1958-04-01 2.62087862225364
1958-07-01 9.14996134085726
1958-10-01 9.24945189808355
1959-01-01 7.6122976665971
1959-04-01 8.92535916703139
1959-07-01 0.284701844622504
1959-10-01 1.13853326703861
1960-01-01 8.88967180613065
1960-04-01 -2.16338686582205
1960-07-01 1.95232653009896
1960-10-01 -5.16696450709588
1961-01-01 2.69104376385982
1961-04-01 6.73292968904065
1961-07-01 7.60578706464798
1961-10-01 7.76850932871795
1962-01-01 7.07151880946952
1962-04-01 3.59845236668477
1962-07-01 4.8840914037477
1962-10-01 1.31328451790793
1963-01-01 4.34276188659695
1963-04-01 4.46349924342968
1963-07-01 8.69843570127884
1963-10-01 2.613824768504
1964-01-01 8.34544755914735
1964-04-01 4.3312836315522
1964-07-01 6.20089062296003
1964-10-01 1.23366732235866
1965-01-01 9.56381159540172
1965-04-01 5.02143351760509
1965-07-01 8.79565510724234
1965-10-01 9.11160384655858
1966-01-01 9.6203067426444
1966-04-01 1.36413813451952
1966-07-01 3.37335583977278
1966-10-01 3.26810209984032
1967-01-01 3.52675323778158
1967-04-01 0.245008775055311
1967-07-01 3.7667393607272
1967-10-01 3.00476711749695
1968-01-01 8.07589555313442
1968-04-01 6.62801924401464
1968-07-01 3.08793879948297
1968-10-01 1.57012533235914
1969-01-01 6.2119440626887
1969-04-01 1.21418465824163
1969-07-01 2.63336131553729
1969-10-01 -1.95551301547425
1970-01-01 -0.594381240176745
1970-04-01 0.56727640564489
1970-07-01 3.66941910074701
1970-10-01 -4.30970797067687
1971-01-01 10.7190516680667
1971-04-01 2.1586126838983
1971-07-01 3.27846633237527
1971-10-01 0.942007105101794
1972-01-01 7.28899689724187
1972-04-01 8.97753538807962
1972-07-01 3.75983787003378
1972-10-01 6.6423869014848
1973-01-01 9.77874193977541
1973-04-01 4.33107334652334
1973-07-01 -2.10916136309862
1973-10-01 3.77899436456559
1974-01-01 -3.45392953674732
1974-04-01 0.949580352531854
1974-07-01 -3.79851408294982
1974-10-01 -1.55558596782726
1975-01-01 -4.89908120326987
1975-04-01 2.84801179017933
1975-07-01 6.78869489562715
1975-10-01 5.35009062891021
1976-01-01 8.89539633273131
1976-04-01 2.92406842867408
1976-07-01 2.18888195678488
1976-10-01 2.88892748488152
1977-01-01 4.69826789521122
1977-04-01 7.7018110991709
1977-07-01 7.15306256246251
1977-10-01 0.00874859717328036
1978-01-01 1.27467750233379
1978-04-01 15.1658319444273
1978-07-01 4.00200479614199
1978-10-01 5.3407714994627
1979-01-01 0.718488979484988
1979-04-01 0.427487660692094
1979-07-01 2.96051110732947
1979-10-01 0.999045498033979
1980-01-01 1.25608686413017
1980-04-01 -8.32800281839781
1980-07-01 -0.475677292109111
1980-10-01 7.39099448950711
1981-01-01 7.76195296497306
1981-04-01 -2.97535050685411
1981-07-01 4.76164315783194
1981-10-01 -4.38210062129087
1982-01-01 -6.26293779125362
1982-04-01 1.82063656772016
1982-07-01 -1.53211148076764
1982-10-01 0.159737951899075
1983-01-01 5.23698463059077
1983-04-01 9.00039879898813
1983-07-01 7.91739914379406
1983-10-01 8.25902310769067
1984-01-01 7.74363762062578
1984-04-01 6.85213713718298
1984-07-01 3.83778665989425
1984-10-01 3.27004822781802
1985-01-01 3.85768511462601
1985-04-01 3.50640770853161
1985-07-01 6.06232461571139
1985-10-01 2.96217290235461
1986-01-01 3.7166946747675
1986-04-01 1.79749102308833
1986-07-01 3.80992733676777
1986-10-01 2.14255451116685
1987-01-01 2.96963502786767
1987-04-01 4.29247733821327
1987-07-01 3.4554796580089
1987-10-01 6.8099113350037
1988-01-01 2.06118546990908
1988-04-01 5.22124367913648
1988-07-01 2.3368755428379
1988-10-01 5.29478472540248
1989-01-01 4.04587937745688
1989-04-01 3.04148383555471
1989-07-01 2.95259870010511
1989-10-01 0.787411577913844
1990-01-01 4.34745010841766
1990-04-01 1.44900518658773
1990-07-01 0.266003229472034
1990-10-01 -3.65819475814959
1991-01-01 -1.87576652902735
1991-04-01 3.10677893218667
1991-07-01 2.01609706907817
1991-10-01 1.39157128422767
1992-01-01 4.75977464889468
1992-04-01 4.31406557602969
1992-07-01 3.93368184049692
1992-10-01 4.15104508076496
1993-01-01 0.669041398194992
